6400.2960,5014.5480,4842.5040,4825.6560,5501.8440,5836.2120,5987.8440,7564.7520,6773.8680,7097.8680,7909.8120,8724.3480,9197.7120,10525.7880,12062.5200,11626.0920,12732.2280,12761.0640,12132.8280,12472.3800,12380.3640,12336.6240,10811.8800,8975.4480,6392.1960,11269.3680,11001.4200,10128.8880,9647.7480,8828.3520,7791.5520,6548.3640,6352.0200,5762.0160,5390.0640,5771.0880,4920.5880,4895.9640,4650.0480,4476.7080,4168.9080,4043.5200,5019.7320,4958.4960,3837.4560,3463.5600,3823.8480,4718.4120,4094.3880,0.0000,0.0000
3982.6080,3815.4240,4173.1200,4051.6200,4385.3400,4515.5880,4666.5720,5171.6880,4906.0080,5482.7280,5740.6320,6176.7360,6582.3840,7128.9720,7997.9400,8520.2280,8724.9960,9080.4240,8817.6600,8442.7920,9506.1600,9936.7560,8334.2520,6277.8240,7497.6840,9535.3200,10383.8760,8880.5160,8816.6880,8258.7600,8231.2200,7328.2320,6595.9920,5221.2600,5075.7840,5355.0720,4857.7320,4620.5640,4720.3560,5077.4040,4623.1560,4004.3160,4776.0840,5024.9160,3622.3200,3459.0240,3804.0840,4304.0160,3442.1760,0.0000,0.0000
3757.1040,3075.7320,2750.4360,2723.5440,3013.5240,3232.8720,3515.7240,4304.9880,4083.3720,4175.3880,4549.2840,4928.0400,5261.7600,5578.6320,6619.9680,6254.4960,6388.3080,6955.6320,7073.8920,7255.9800,7921.8000,8105.1840,7641.5400,6612.1920,6210.4320,8224.4160,7424.4600,6752.1600,6498.7920,6114.8520,5407.2360,4783.2120,4562.5680,3908.4120,3593.4840,3635.9280,3012.2280,3059.5320,3001.8600,2751.7320,2406.0240,2362.6080,2993.4360,2986.9560,2338.9560,2141.9640,2269.6200,2879.3880,2416.3920,0.0000,0.0000
5291.5680,5051.1600,5239.0800,5486.9400,6329.0160,6600.2040,6536.3760,7142.9040,7608.4920,8602.2000,11190.3120,9659.4120,12113.3880,13153.1040,14652.9000,15608.3760,19288.3680,16924.7880,14878.4040,13945.2840,13633.9200,12316.5360,10393.5960,8210.4840,8854.2720,12025.5840,12630.1680,14307.8400,17186.2560,18596.6280,9835.6680,12777.9120,9444.9240,13827.6720,10515.4200,11455.9920,8759.0160,5593.2120,5246.2080,11652.9840,6874.3080,4620.2400,4486.7520,5077.0800,3824.1720,4307.9040,4318.9200,4923.1800,4445.6040,0.0000,0.0000
2936.7360,2714.4720,2826.5760,2915.3520,3251.0160,3568.8600,3775.5720,4213.9440,4318.5960,4834.0800,4985.0640,5681.0160,5998.2120,6357.8520,6892.1280,6731.1000,6783.9120,7518.0960,7754.2920,7726.4280,8324.2080,8367.3000,7275.4200,6754.1040,6527.9520,7733.5560,7142.5800,6407.4240,6031.9080,5310.6840,4513.6440,3800.1960,3431.8080,3179.4120,2657.1240,2795.1480,2438.1000,2541.4560,2575.1520,2243.3760,1843.8840,1784.9160,2073.6000,2048.6520,1767.4200,1589.2200,1608.9840,2129.3280,1725.3000,0.0000,0.0000
2464.3440,2367.4680,2431.2960,2372.6520,2523.6360,2615.3280,2705.4000,2961.3600,2739.4200,2939.9760,3107.1600,3597.3720,3696.1920,4131.3240,4464.7200,4419.0360,4666.2480,4776.7320,4629.3120,4693.1400,5035.9320,5381.9640,5203.4400,4557.3840,4608.2520,5875.4160,5644.4040,5218.3440,5171.0400,4402.1880,4389.5520,3656.6640,3379.9680,3247.1280,3015.4680,3083.8320,2743.3080,2470.5000,2216.4840,2086.5600,1979.9640,2021.1120,2400.1920,2576.7720,1961.1720,1788.4800,2014.9560,2610.1440,2169.8280,0.0000,0.0000
301.3200,298.0800,258.5520,232.9560,244.9440,272.4840,284.1480,377.1360,360.9360,327.2400,310.0680,329.1840,398.1960,401.7600,522.2880,419.5800,430.5960,423.7920,474.6600,432.8640,453.6000,443.5560,335.6640,254.3400,403.0560,863.1360,974.5920,803.8440,624.0240,521.9640,530.3880,456.5160,415.3680,364.8240,342.1440,388.8000,347.3280,257.2560,244.6200,260.8200,260.1720,247.5360,295.8120,287.0640,259.8480,262.4400,226.4760,318.8160,240.0840,0.0000,0.0000
11737.8720,10603.2240,11278.4400,11437.8480,11716.4880,11991.8880,12504.4560,13391.2440,11981.5200,13085.0640,14198.0040,14879.0520,14595.5520,15661.8360,17511.2280,17390.7000,19909.1520,20244.8160,20614.1760,21098.5560,21141.9720,20185.2000,18508.1760,15504.3720,13629.7080,17552.7000,20754.7920,19269.5760,20182.9320,22665.4200,26436.7800,26289.3600,30330.9360,33465.3120,34340.4360,32469.6600,34617.7800,35747.8920,28777.6800,28482.1920,41228.6760,40027.2840,40126.4280,35688.2760,25761.2400,22273.7040,24340.5000,22952.4840,18518.2200,0.0000,0.0000
47995.7400,42080.1480,48115.9440,40829.8320,40526.5680,41635.9440,44833.1760,50683.6440,44449.8840,48338.5320,44580.1320,46024.5240,47458.5480,49524.6960,54385.6680,47191.2480,49734.3240,40814.6040,40052.2320,36649.9080,35820.4680,32277.8520,29121.1200,26259.8760,35890.1280,57552.7680,59269.9680,64588.7520,73136.5200,94216.9320,113259.0600,100230.3720,93794.1120,89270.1000,80212.6800,73786.7880,70125.2640,71871.9480,55085.1840,63359.4960,76153.9320,73040.6160,80415.5040,80992.2240,67371.5880,56822.7960,61823.4120,69142.2480,57016.2240,0.0000,0.0000
8933.3280,7939.6200,8659.8720,8814.7440,9094.0320,9582.9480,9735.2280,9952.6320,8783.3160,9585.5400,10495.0080,11169.2520,10162.9080,10602.5760,11783.8800,11297.2320,13351.0680,13608.3240,13585.6440,14460.4440,15253.2720,16056.7920,16011.1080,15069.8880,12152.5920,13406.4720,17500.8600,16362.0000,16196.4360,17018.1000,17884.1520,18892.4400,20125.9080,21504.8520,20994.8760,20113.2720,21061.6200,22366.6920,16202.5920,14389.1640,20070.5040,21258.6120,21280.9680,19609.1280,15228.6480,14013.6480,15436.0080,14884.8840,12153.5640,0.0000,0.0000
18223.0560,15089.3280,17064.7560,16004.9520,15806.9880,16627.0320,17430.2280,18949.4640,16055.1720,17203.4280,16551.2160,17488.2240,17692.9920,18301.4640,19022.6880,16620.2280,17028.1440,15303.8160,15157.3680,14349.9600,14600.7360,14858.6400,14200.5960,13646.2320,18862.9560,26214.5160,30059.7480,32781.6720,37089.2520,46326.4920,55380.6720,50767.2360,49916.0880,49802.6880,46579.2120,42683.4360,40865.7960,39579.5160,29924.9640,32292.4320,41592.5280,39035.8440,40658.4360,39648.2040,30199.7160,26502.2280,29466.1800,30594.3480,24626.9160,0.0000,0.0000
67496.6520,64803.8880,69755.9040,55227.4200,56802.7080,55781.4600,57924.3960,65415.9240,62734.5000,65992.3200,54429.7320,55667.7360,57634.0920,60793.7400,64086.8760,56492.6400,55601.9640,43257.2400,41991.3720,40238.8560,37849.0320,35144.6040,34574.3640,29984.5800,29792.4480,45146.8080,59657.7960,80524.6920,121104.0720,182979.9720,231306.5160,224996.9400,210315.8520,185814.0000,150132.8520,137449.2240,133394.0400,117897.4440,83375.5680,86716.6560,114808.1040,100532.9880,104313.7440,105536.8440,95295.8520,77701.3560,85960.7640,92011.4640,77154.7680,0.0000,0.0000
84135.3480,78772.1760,89206.5960,74268.5760,73391.8320,74218.0320,76818.7800,86995.2960,82202.3640,89030.6640,77641.4160,79264.6560,83855.7360,86543.9640,92130.0480,84854.9520,85792.9320,70831.5840,69451.0200,68025.4200,63585.6480,54014.0400,49786.8120,41137.6320,43424.7480,64775.3760,83192.8320,104750.4960,138763.3680,177748.6680,207321.7680,202328.2800,186095.8800,179807.3640,160716.3120,155820.9960,144410.6880,132555.5280,100953.8640,121619.8800,156379.2480,142472.8440,156505.9320,151046.8560,123336.1080,103512.4920,110203.4160,122296.7160,106788.1320,0.0000,0.0000
50062.2120,44508.8520,44871.7320,39315.4560,40048.6680,40017.5640,41691.3480,49862.3040,44207.5320,42948.4680,39915.5040,41746.1040,42987.0240,43281.8640,47679.5160,40877.7840,37983.1680,32863.9680,31976.5320,31014.5760,29498.2560,25766.7480,24179.4720,21626.6760,22411.4040,29748.7080,40697.6400,51037.1280,71135.8200,86027.8320,94785.8760,104744.0160,103849.1280,106503.3360,94680.5760,96592.5000,82786.5360,68099.9400,57153.9240,67073.5080,82291.4640,69741.9720,75310.8840,70967.3400,58661.4960,53291.8440,60648.5880,66014.6760,57417.6600,0.0000,0.0000
12413.7360,10836.5040,11223.3600,11573.9280,12864.4200,13773.8880,14100.1560,15216.6600,14871.2760,16343.5320,18152.1000,19095.2640,20845.8360,23854.5000,27547.1280,30386.6640,31527.4680,31736.7720,30843.5040,29519.6400,33345.7560,32157.6480,26674.2720,21892.0320,15173.5680,20064.0240,20046.5280,17761.3560,16189.9560,14550.5160,15414.9480,14278.6800,13734.6840,10227.3840,10995.9120,12573.1440,11781.6120,10985.8680,10102.6440,10041.0840,10122.0840,10409.7960,12164.5800,14170.4640,9164.6640,8891.8560,10482.3720,11720.0520,9901.7640,0.0000,0.0000
