0.0000,10.7700,10.4100,4.3200,2.5900,2.7600,5.9500,4.0600,3.5700,2.8500,4.9500,1.8700,2.2900,2.1100,1.6000,1.0800,0.0000,0.0000,0.4800,0.0000,0.2200,0.7800,0.9200,0.0000,0.5400,0.8500,1.1000,0.3300,0.5400,1.4800,0.4500,0.2400,0.0000,0.5300,0.5100,0.5900,0.2800,1.2700,0.6900,0.3400,0.5200,1.2600,1.8300,0.2400,0.4900,0.3000
40.7500,0.0000,2.1800,1.1200,0.5900,0.6500,1.0800,4.0600,8.4900,1.1000,1.1100,0.5800,0.3200,0.7400,0.2500,0.2500,0.0000,0.4100,0.6300,0.1200,0.1300,0.9100,0.5000,0.1600,0.3300,0.2200,1.2500,0.2200,0.3600,0.5100,0.1800,0.0900,0.1000,0.7300,7.6900,0.4700,0.3600,0.9300,0.1700,0.5200,0.3600,0.8600,0.4600,0.4800,0.2200,0.1500
53.1800,2.7300,0.0000,1.7200,4.8400,2.2800,3.4400,0.6500,0.8100,1.1800,1.2200,0.5800,4.2600,0.6900,3.5200,1.3300,0.0000,0.1200,0.2100,0.0000,0.1200,0.5600,0.4700,0.1700,0.3400,0.4200,1.0500,0.1500,0.5100,0.4500,0.2700,0.2100,0.0000,0.1400,0.0000,0.2200,0.1700,0.6300,0.1900,0.2800,0.1700,0.3700,0.6900,0.0000,0.1700,0.1200
18.1000,1.1000,2.5100,0.0000,5.6700,4.5000,1.7900,0.5300,0.5500,4.1000,0.7900,12.4300,0.4800,1.4400,0.4100,0.3600,0.6200,0.2400,0.4600,0.1200,0.3100,1.2300,1.0400,0.2900,8.7200,1.1500,0.6200,0.3700,0.5200,0.7200,0.2200,0.3500,0.0000,0.2400,0.1900,0.3700,0.1700,1.1900,0.6200,0.3500,0.3700,0.7800,1.3800,0.3000,1.7800,0.2500
31.6800,1.3100,13.8500,11.8400,0.0000,2.3200,0.8800,0.3600,0.5000,1.1300,0.7000,1.5200,0.3400,0.2200,0.3800,0.2600,0.0000,0.0000,0.3600,0.2600,0.0000,0.5600,0.5400,0.2300,3.6400,0.6600,4.5100,0.2100,0.6800,0.4300,0.2000,0.0000,0.0000,0.3100,0.0000,0.4000,0.0000,0.8900,0.3100,0.2700,0.2500,0.5200,0.8500,0.9500,0.3100,0.0000
23.6200,1.1000,4.6200,8.4600,1.7500,0.0000,9.5900,0.4100,0.4000,7.6200,0.6900,1.0900,1.1000,1.7300,8.3000,3.2000,0.0000,0.1500,0.2400,0.1000,0.1600,0.7400,0.6100,0.3400,1.2700,0.3600,0.3600,0.1700,0.1800,0.5900,0.5400,0.5600,0.1800,0.1900,0.1000,0.1500,0.0000,1.1900,0.3100,0.2100,0.1500,0.4500,0.7500,0.1000,0.4900,0.0800
21.3200,2.4300,2.3200,2.5500,0.9900,5.1200,0.0000,0.4900,0.9100,9.9800,1.9000,1.2800,3.2600,3.7400,1.3100,5.0400,0.0000,0.1900,0.2200,0.2200,0.1600,0.7300,0.9500,0.3800,0.4100,0.2700,0.2700,0.2600,0.1900,1.9700,4.9500,4.1200,0.1500,0.1700,0.2800,0.3900,0.1100,2.4400,0.4700,0.2300,0.1900,0.7200,0.6800,0.1600,0.2700,0.1600
41.5600,9.1400,1.2600,0.5900,0.4900,0.3700,0.9700,0.0000,32.3100,0.5700,1.6500,0.2600,0.2700,0.5300,0.2000,0.1000,0.0000,0.0500,0.1600,0.0000,0.1300,0.1700,0.2800,0.0600,0.1900,0.1300,0.1800,0.1900,0.1200,0.2700,0.1500,0.0900,0.0500,0.1300,0.2200,0.0900,0.0600,0.4500,0.1600,0.0600,0.1000,0.2400,0.2300,0.1200,0.0700,0.0000
23.9400,13.0500,1.6100,1.9100,0.5900,0.6900,1.5500,23.5900,0.0000,1.2200,4.3800,1.2800,0.3600,1.7400,0.2800,0.2400,0.0000,0.3900,0.3000,0.1000,0.1500,0.5100,0.3000,0.2200,0.1600,0.2500,0.3800,0.1300,0.1600,0.5600,0.3400,0.0900,0.0000,0.5900,2.2600,0.3200,0.1800,0.5500,0.2800,0.3700,0.2500,0.6200,0.5100,0.1100,0.2200,0.1200
15.3500,2.0800,2.6100,5.5700,1.2300,5.1000,14.1500,0.3400,0.6800,0.0000,1.0600,1.7100,0.7500,10.0500,0.6500,0.8800,1.3400,0.2600,0.4500,0.0900,0.1300,0.5600,0.6000,0.1600,0.6100,0.5700,0.2200,0.2500,0.2100,0.9300,0.4100,0.9500,0.1700,0.2100,0.2100,0.3300,0.1200,6.7000,0.8200,0.3300,0.4100,0.7000,1.1200,0.1300,0.6100,0.1800
