0.0000,12.9900,16.9300,3.2700,2.9200,2.8000,5.3400,6.8500,4.4000,2.3000,5.9700,1.5100,3.0400,1.2700,1.4200,1.0500,0.0000,0.0000,0.4900,0.0000,0.1800,0.8300,0.8000,0.1600,0.4100,0.6200,1.1000,0.2100,0.4700,1.3500,0.4800,0.1800,0.0000,0.5700,0.5300,0.5000,0.2300,0.8500,0.4300,0.3400,0.4100,1.0400,1.2800,0.1600,0.3600,0.2000
46.7400,0.0000,2.2000,0.7100,0.3200,0.4000,0.8000,4.7400,8.9600,0.6600,0.9300,0.3400,0.3600,0.3600,0.1800,0.0000,0.0000,0.3900,0.5600,0.0000,0.0000,1.0400,0.4600,0.2000,0.1900,0.2700,1.3400,0.1600,0.2900,0.4800,0.1800,0.0000,0.0000,0.8000,8.3900,0.4800,0.3200,0.4800,0.0000,0.7200,0.3200,1.0300,0.3100,0.1800,0.1500,0.0000
60.3700,2.5800,0.0000,1.5400,5.2000,2.2200,2.3100,0.7300,0.7100,1.0500,1.0600,0.4900,3.5000,0.3300,2.8800,0.8900,0.0000,0.0000,0.2300,0.0000,0.0000,0.4600,0.4200,0.1400,0.2900,0.4500,1.1100,0.1500,0.5400,0.5200,0.1900,0.0900,0.0000,0.0800,0.1100,0.1600,0.1300,0.4200,0.1300,0.2300,0.1500,0.3100,0.6000,0.0000,0.1500,0.1300
17.8200,1.0500,2.8300,0.0000,6.8400,5.8700,1.7200,0.3600,1.9600,3.8600,0.4700,14.7000,0.4000,0.6100,0.3600,0.2600,0.8800,0.2400,0.4200,0.0000,0.0000,0.8400,0.6600,0.2300,11.9200,1.3500,0.6500,0.2100,0.5400,0.5800,0.0000,0.3400,0.0000,0.2900,0.2700,0.2600,0.2100,0.7800,0.3900,0.3200,0.2700,0.7300,0.9400,0.0000,0.6600,0.0000
34.0400,1.5100,14.0400,12.8800,0.0000,2.5300,1.0400,0.6000,0.6600,0.7200,0.5000,1.4600,0.0000,0.2700,0.5600,0.2200,0.0000,0.0000,0.0000,0.0000,0.1800,0.6900,0.5900,0.1900,3.8500,0.4200,4.8400,0.1800,1.1100,0.5100,0.2700,0.1800,0.1500,0.1600,0.3100,0.2700,0.0000,0.5400,0.1900,0.3400,0.2700,0.5900,0.5900,0.5900,0.1600,0.0000
23.2000,0.7900,5.8500,9.4700,2.1800,0.0000,12.3400,0.4100,0.5500,8.7000,0.3900,1.2600,1.3200,1.3200,9.5300,3.8000,0.0000,0.0000,0.2800,0.0000,0.0000,0.5900,0.7100,0.2400,1.7000,0.3900,0.3000,0.1300,0.2200,0.6600,0.4700,0.4200,0.0000,0.1500,0.1200,0.1500,0.0000,1.0700,0.3300,0.1300,0.2400,0.5200,0.5100,0.1000,0.4400,0.0000
24.0000,1.0200,2.0700,1.4800,0.3800,7.4400,0.0000,0.3500,0.4600,13.8000,1.9700,0.5000,4.8300,1.3800,1.2200,7.3900,0.0000,0.0000,0.2400,0.0000,0.0000,1.0100,0.9000,0.3400,0.4500,0.1600,0.1200,0.0000,0.1300,2.2900,6.5900,4.7000,0.1200,0.1300,0.1900,0.1400,0.0000,1.5800,0.3400,0.2900,0.2100,0.5500,0.5000,0.0000,0.2100,0.0000
44.5000,9.8700,1.2000,0.5200,0.2300,0.2600,0.5800,0.0000,33.4500,0.3700,1.4400,0.1300,0.1300,0.2300,0.0900,0.1300,0.0000,0.0600,0.2300,0.0000,0.0700,0.2000,0.1100,0.0000,0.0900,0.1300,0.1300,0.0500,0.0000,0.2100,0.2000,0.0000,0.0900,0.1500,0.3100,0.1000,0.0000,0.1600,0.0900,0.1100,0.1000,0.2500,0.1300,0.0000,0.0700,0.0000
28.7400,14.2600,1.3500,0.6200,0.3400,0.4000,0.6800,29.6300,0.0000,0.5700,4.6900,0.3100,0.1500,0.3500,0.1500,0.0000,0.0000,0.3700,0.3600,0.1700,0.2400,0.5500,0.2900,0.1300,0.1700,0.2800,0.2200,0.1300,0.1700,0.5500,0.2600,0.0000,0.0000,0.4800,2.5600,0.3100,0.1200,0.2400,0.0000,0.2700,0.2000,0.6400,0.3500,0.1200,0.0000,0.0000
15.7900,1.2700,2.3000,5.5700,0.6300,6.9800,20.5000,0.3300,0.5100,0.0000,0.5600,1.0500,0.8100,10.9100,0.7200,0.8200,2.4700,0.0000,0.4200,0.0000,0.0000,0.7700,0.5400,0.2300,0.9100,0.4400,0.1600,0.0000,0.0000,0.6300,0.5300,0.9000,0.0000,0.2700,0.1900,0.1900,0.0000,6.2200,0.7600,0.3000,0.2800,0.6900,1.0800,0.0000,0.5200,0.0000
