0.0000,12.5500,12.6100,3.6800,2.6800,2.7300,5.8400,4.3600,3.6900,2.4300,4.9700,1.6500,2.5900,1.8900,1.9500,1.0400,0.0000,0.0000,0.3800,0.0000,0.0000,0.5800,0.6200,0.0000,0.5700,0.8300,1.4200,0.4600,0.6700,1.4700,0.5200,0.2500,0.0000,0.5900,0.5400,0.5600,0.3700,1.4300,0.6000,0.2400,0.4500,1.0400,1.4200,0.2200,0.4200,0.0000
42.1900,0.0000,2.4700,0.9600,0.5900,0.4800,1.0600,3.8300,8.5000,0.5600,1.1000,0.4300,0.3700,0.5100,0.3300,0.0000,0.0000,0.3600,0.4600,0.0000,0.0000,0.8100,0.4600,0.2300,0.3900,0.2000,1.5600,0.3200,0.3400,0.4600,0.3100,0.2200,0.0000,0.7700,7.6400,0.4500,0.3900,0.8500,0.1900,0.4200,0.2500,0.7800,0.4800,0.6100,0.0000,0.0000
52.9100,2.8200,0.0000,1.6300,5.1600,2.4600,3.1300,0.7300,0.8600,1.3100,1.2800,0.5900,3.4200,0.6200,3.7500,1.0600,0.0000,0.0000,0.1700,0.0000,0.0000,0.4100,0.3400,0.0000,0.4200,0.4300,1.3500,0.2700,0.5800,0.5200,0.3000,0.2500,0.1100,0.1400,0.1700,0.2200,0.2400,1.1400,0.2300,0.1300,0.0000,0.3500,0.5700,0.0000,0.1900,0.1500
15.5000,1.5000,2.6000,0.0000,5.9500,5.3300,2.0000,0.3800,0.6000,4.7800,0.5000,14.1000,0.4100,1.0900,0.6500,0.2700,0.6600,0.2500,0.4400,0.0000,0.0000,1.1200,0.6800,0.0000,9.8700,1.2000,0.7400,0.4100,0.5700,0.5800,0.2900,0.4300,0.0000,0.0000,0.2500,0.2900,0.2400,1.3100,0.5700,0.4200,0.2700,0.7400,0.9900,0.2900,0.7800,0.0000
29.3300,1.1700,14.0000,12.4400,0.0000,2.3600,1.1900,0.5900,0.5600,0.8400,0.6600,2.1700,0.3000,0.5900,0.6100,0.2600,0.0000,0.0000,0.2400,0.0000,0.0000,0.9900,0.6600,0.3000,3.7400,0.5500,4.4300,0.2700,1.1700,0.6800,0.2800,0.0000,0.0000,0.0000,0.1900,0.0000,0.2400,0.8100,0.3200,0.2800,0.0000,0.4500,0.9000,0.2200,0.4400,0.2200
19.5200,2.3400,4.6000,8.2600,1.7300,0.0000,8.8100,0.3300,0.6000,7.4500,0.9900,1.7100,1.1000,2.0700,8.5000,3.3200,0.0000,0.2300,0.1900,0.0000,0.0000,0.5100,0.6700,0.2000,1.2400,0.4500,0.5100,0.2600,0.4000,0.6500,0.4300,0.5300,0.2100,0.2300,0.3000,0.2500,0.0000,2.4000,0.4300,0.0000,0.0000,0.4000,0.5700,0.3300,0.5300,0.0000
21.0500,1.5200,1.6800,1.6900,0.5800,5.5400,0.0000,0.4200,0.5200,11.0600,1.7100,0.5100,5.0700,2.6500,1.4700,6.8200,0.0000,0.0000,0.2000,0.0000,0.0000,0.8500,0.8200,0.2600,0.5600,0.3100,0.2500,0.2200,0.3100,2.1000,6.4700,5.5600,0.2500,0.0000,0.1700,0.1700,0.1800,3.0700,0.2700,0.2000,0.2000,0.4400,0.3700,0.0000,0.2800,0.0000
41.8600,8.6900,1.3800,0.6000,0.3300,0.4300,0.8300,0.0000,32.5100,0.3900,1.4400,0.2100,0.2600,0.4600,0.1800,0.0900,0.0000,0.0800,0.1200,0.0000,0.0000,0.1700,0.1700,0.0000,0.2100,0.0800,0.2700,0.1600,0.1600,0.2900,0.2000,0.1200,0.0000,0.2600,0.1800,0.2100,0.1300,0.5000,0.0000,0.0000,0.1400,0.1600,0.2100,0.0900,0.0000,0.0000
25.3800,14.0700,1.3400,0.7100,0.4500,0.5500,0.9900,26.7900,0.0000,0.7600,5.2700,0.4000,0.2000,0.5500,0.2200,0.2400,0.0000,0.3200,0.3000,0.0000,0.0000,0.4200,0.2400,0.1400,0.3000,0.3200,0.2900,0.1400,0.2700,0.4400,0.3400,0.0000,0.0000,0.5300,3.0200,0.3300,0.1400,0.7000,0.2100,0.2200,0.1700,0.5400,0.4600,0.1600,0.1500,0.0000
14.0900,1.1400,1.8200,5.1300,0.7200,5.8800,17.2400,0.3500,0.5300,0.0000,0.6400,1.2400,0.7500,11.3400,0.9200,0.8700,1.9100,0.3500,0.2700,0.0000,0.0000,0.7600,0.7400,0.1800,0.8200,0.4300,0.2400,0.1900,0.2700,0.7500,0.4500,1.0700,0.0000,0.1800,0.0000,0.2000,0.0000,8.4300,0.6300,0.2700,0.2900,0.5700,1.2700,0.2600,0.5500,0.0000
